,id,transcription
93,_UOvPrPoY-s.mp4,"Coronavirus has are a large family of enveloped RNA viruses. There are four groups of coronavirus has Alpha and beta originated from bats and rodents and Gamma and Delta originated from avian species coronavirus has are responsible for a wide range of diseases in many animals, including livestock and pets in humans. They were thought to cause mild self-limiting respiratory infections until 2002.When a beta coronavirus crossed species barriers from bats to a mammalian host before jumping to humans causing the severe acute respiratory syndrome SARS epidemic more recently. Another be Decora. No virus is responsible for the serious Middle East Respiratory Syndrome or MERS started in 2012. The novel coronavirus responsible for the coronavirus disease 2019 pandemic covid-19 is also a Beta coronavirus the Genome of the virus is fully sequenced and appears to be most similar to a strain in bats suggesting that it also originated from bats. The virus is also very similar to the SARS coronavirus and is therefore named SARS coronavirus to SARS Covey to at the moment. It's not yet clear if the virus jumped directly from bats to humans or if there is a mammalian intermediate host coronavirus genome is a Judge, single-stranded positive sense RNA molecule that contains all information necessary for the making of viral components. The RNA is coded with structural proteins forming a complex known as nucleocapsid. The nucleocapsid is enclosed in an envelope, which is basically a lipid membrane with embedded proteins from the envelope club like spikes emanate giving the appearance of a crown. This is where the corona name came. I'm from the Integrity of the envelope is essential for viral infection. And is the Achilles heel of the virus because the lipid membrane can easily be destroyed by lipid solvents such as detergents alcohol and some disinfectants. In fact enveloped viruses are the easiest to inactivate when they are outside a host. In order to infect a host cell the spikes of the virus must bind to a molecule on the cell surface called a receptor the specificity of this binding explains why viruses are usually species-specific they have receptors in certain species and not others host jumping is usually triggered by mutations in Spike proteins, which change them in a way that they can now bind to a receptor in a new species the novel Coronavirus. This appears to use the same receptor as SARS coronavirus for entry to human cells. And that receptor is the angiotensin-converting enzyme to a stew infection usually starts with the cells of the respiratory mucosa, then spreads to epithelial cells of alveoli in the lungs receptor binding is followed by Fusion of the viral membrane with the host membrane and the release of nucleocapsid into the cell. The virus then uses the host Machinery to replicate producing viral rnas and proteins. These are then assembled into new viral particles called very Young's the new very ons are released and the host cell dies uncontrolled growth of the virus destroys respiratory tissues producing symptoms infection triggers, the body's inflammatory response, which brings immune cells to the site to fight the virus. While inflammation is an important defense mechanism. It may become excessive and cause damage to the body's own tissues contributing to the severity of the disease in an otherwise healthy person. There is a good chance that the virus is eventually eliminated and the patient recovers. Although some may require support of treatments on the other hand people with weakened immune systems or underlying chronic diseases May progress to severe pneumonia or acute respiratory. Any distress syndrome, which can be fatal."
94,arneFa08tlU.mp4,"As you point out in the last 25 years there have only been seven Novell or I don't pronounce it correctly. But these new coronavirus vaccines that have been commercialized. What does that mean? And what does that mean for all of us who are counting on a vaccine sometime next year? Yeah. Hi Adam. Nice to see you guys. Right so last 25 years only seven novel vaccines commercialized for from Merck fastest record. Also Merc. Also, it's very telling Merck has been kind of very conservative in their dialogue about the vaccine.So I think as the set up into this section went we have six years of vaccine work that has been condensed into six months that's unprecedented unprecedented amounts of money and time and energy and as a result. We have 250 candidates for covid around the world 30 and clinical trials. And as your last slide shows 7-9 are now in Phase 3. So what this means is there's still a lot of clinical and I would say commercial. Ask a lot of people don't talk about the commercial risk. But right now if you pull the American people about half would not take the vaccine if it comes out before the election. So now is the time where you go slow to go fast phase 3 is all about that balance between safety and efficacy and getting the dose, right? So AstraZeneca going on pause for a safety event and turning it over to the dsmb is actually not a surprise. We should expect that that will happen again as we have 250 candidates around the Old and we want to get it right. So I'm pleased to hear that. The dsmb is looking at it. I hope that they're very transparent about it because you have a lot of other makers around the world and a lot of other patients and Physicians wanting to understand if this is a systemic issue or as set is it simply a one-off and Megan looking at you know, the different types of vaccines as I was talking about earlier the different delivery methods is definitely a concern but not something that we're seeing a lot about so so is it something that we could even see, you know any potential entry of even a phase 1 by the end of this year? Are we looking more longer-term by next year to see, you know for the for those patients that can't get an injection something else. I know there's speeding up. I mean you get the flu vaccine by nasal Administration or shot. So I think it's a great Point Anjali because a lot of people don't want to get a shot. So if you have half the public that's concerned about getting it and then you have another cohort that doesn't want to get a shot. I think they will expedite the delivery. Every mechanism and I would anticipate that you'll see more trials using that methodology because it's been used before we have the platform to do it Meghan. Once we do eventually get a vaccine. I got a notice from Apple today to upgrade my operating system so that I could be tracked and it's all Tech to covid-19. Is that going to be necessary once a vaccine is is in use. Yeah, of course it is because you're probably going to need a booster. So let's just say seven vaccines are approved at a 250. We're in the middle of next year. What vaccine did Adam get versus what vaccine did my mom get do need a booster? When did you get it? How do you track it? So I think you're going to see a lot of digital capabilities. Kick in to help people manage. What vaccine do you get are some better for the seniors by the way, some not all the vaccines are being studied in over age 55 and 65. So what vaccine is most conducive to certain populations? I think there's an enormous. Aramis amount of tracking that will have to go on and given the numbers a billion doses potentially going forward. Somebody has to track that it's impossible to think it would be done on paper and facts Megan Dan Roberts here when we talk about a vaccine and how much the stock market is anticipating it obviously Whoever has the first kind of widely available one. We're likely to see their stock surge. But I know we've also heard that there's not just going to be one winner here. I'm sure there will be a few different vaccines, but can you explain to us? I mean that there aren't going to be Be you know, five or six winners, right? I mean how many realistically of these big Pharma companies can actually hit the market and then coexist I guess depending on demand. It's a great question. When I was looking at attrition rates, I was saying for example, there was 250 candidates you might get 7 so we don't have 250 candidates and phase 3 right now, so you're right not everyone will make it but it's not a winner-take-all because this will go on for a while. And also if you look at the summer biotech is having a bit of an Endless Summer because of covid So there's a lot of activity around not just vaccines but treatments and in fact the first half of this year bio Tech IPOs race close to eight billion dollars and in the first half of the year the FDA was quite busy. They approve 21 percision oncology drugs and there's a whole raft of covid activity following on so I think it's not just our you first what a vaccine are you also going to be involved in some of the treatment and other activity that's going on in the space, which has been incredibly active. Of making Fitzgerald is author of ascending Davos and also a Columbia University healthcare policy professor as well as a Tom Hanks fan and a fan of the movie Castaway. Say hi to Wilson for us good all the best to you. Thank you so much. Hey investors, Zack Guzman here. Are you interested in learning more about the markets and getting the latest financial news willing? Click right here to subscribe to our Yahoo! Finance YouTube channel to get the latest up-to-the-minute market analysis big interviews in the world of finance and information on how to manage your money every day Wherever You Are"
95,Mzs8J31v8sw.mp4,"The covid-19 pandemic situation has abruptly and significantly impacted how we operate in all areas of our life. When we resume normal duties like returning to work, especially in a covid situation and trying to incorporate ways to stay safe like using masks everyday distancing washing our hands and then sanitize and more frequently. All of those are Second changes that can increase our anxiety so many people don't know this but anxiety is contagious just like the coronavirus is if you're sitting next to somebody who's anxious you may start unconsciously taking on some of the physical symptoms of anxiety. You may start feeling your heart beat a little faster or your breath coming a little faster. You may start to sweat and you may not even realize why so what can you do to limit the spread of anxiety in the workplace? One of the things is to take stock of your own physical symptoms if you're feeling anxious Take a minute Center yourself slow your breathing practice mindfulness that will help others around you also to unconsciously relax. Then also be careful about not engaging others in their worries on an ongoing basis. It's okay to talk to a colleague occasionally about their worries. But if that's the primary topic of conversation that leads to Contagion sometimes anxiety can actually be helpful. It can motivate us to be more productive more creative more Innovative normal anxiety. Also tends to be transient manageable and doesn't impair functioning if you feel like your levels of anxiety or rising to an unmanageable level then it may be helpful to talk to like your primary care physician school counselor a therapist or even a psychiatrist really any medical professional you feel comfortable with there are many resources out there that can help you manage your anxiety on any given day. If you're having a bad day if you're feeling overwhelmed in the moment take a look for mindfulness resources and other things that can help you with the in the moment feeling that you're experiencing right now."
96,uCbgQzrg9fI.mp4,"The virus was first reported about Scotty. It seemed children were not being affected by it. But now at least seven states reporting cases of a mysterious illness in kids now believed to be related to covid-19 and as NBC news reports it now has an official name. It's called pediatric multi-system inflammatory syndrome. It's a long word and to discuss this is dr. Salil Pradhan. He's with the pediatric department at Valley. A wise Health Medical Center. Good morning to you. Good morning. Could you tell me more about this mysterious illness you say is connected to covid-19 with children. So we are listening to this one. Sure. So unfortunately before this all started we were thinking the kids weren't quite as affected covid-19 that's adults were which was a good thing but a New York started reporting some cases of this meat multi-system inflammatory syndrome. Over the past few weeks and then other states have reported as well. So it seems to be sort of a covid related. It's different from the other symptoms that covid-19 is causing. It seems to be specific to a certain degree to kids but it's something new that we're seeing with them and what are the symptoms? So at this point while the early symptoms may be similar to other covid-19 symptoms as far as runny nose and coughs and colds. It seems that they're presenting more with much more inflammatory case. So what we call shock where the body isn't perfusing the organs as well as it should with blood and oxygen. They're having some other findings as far as heart disease, which is similar to some other inflammatory syndromes we have so it's more of an inflammation in the organs and in the blood vessels that we're seeing so our kids at home we start seeing them. Is it coughing? Is it respiratory? How will we notice I mean because it sounds more internal for the doctors and that's what you guys are seeing. But for a mom or dad what one should we be? Arm and take our kids to the doctor's I think any time a kid presents with, you know, just not acting the same as far as activity certainly as far as not eating and drinking appropriately just seems really just run down. If you feel like they're the kids is not as active acting themselves. It's a good idea to at least call the physician's office at this point. We still we still are recommending calling ahead to the doctor's office rather than coming to the doctor's office just to make sure that the opposite is prepared. See your child. So certainly a phone call to the doctor. If you notice, you know more than the usual cough gold loaf heaters kind of stuff if they really are not behaving themselves seem to be sicker than usual to go ahead and call the doctor. And is it unlike coronavirus where you can actually prescribe the children something to make the symptoms ease up or is this something you have to sit through like her on a virus know if you if it's really progressing to the multi-system inflammatory syndrome. They're seeing that that requires hospitalization. So certainly if a parent is worried that their kid is progressing to this disease process a phone call to the doctor's office or visit to the emergency department is warranted at that point because it does require hospitalization. So Darlin evaluation in terms of our kids going back to school in the fall because I mean obviously they've been out for months now, so we're approaching the next school year. What does this mean now that you guys are seeing this in? Aaron I think it means we'd have to keep a close eye on the numbers that we're going to see over the summer time. I think it means that we're going to have to be vigilant for what's coming. It's hard to predict what's going to be happening in the fall. It's hard to predict weather affects whether we're other measures in place. And so it's hard to say that certainly I think we just need to keep a closer eye on it at this point. It's been very few cases or not a very large number of cases in so it's hard to make any he has of what's causing it what the treatment is what works best. We really don't know much about it because we haven't seen too many cases yet. Yeah, so just stay aware. Keep a close eye on your kids as far as symptoms and how they're acting. We got it. Dr. Pratt and thank you so much for Valley wise Hospital."
97,0yGDLtX7RGQ.mp4,"If you're coming home to somebody in your family who is higher risk, I would advise just taking extra precautions one is think about where you're going before you leave the home. Do you need to do X Y or Z. If you do, okay fine, one of the things we've been doing in our family is getting more of doing the online ordering like you can go to like Walmart and online order and then they'll put it in the back of your car and then you can just kind of drive away. So that's one way because as a physician I can't risk a And a quarantine I have to be here to work and so we're minimizing my contact more for the protection of my patients then then for our individual family. But if you have someone in your household who is higher risk think about where you're going and where you absolutely need to go there. And when you come home you need to before you interact with that person. You need to wash your hands depending on the kind of exposure you're talking about. Do you need to change your clothes or take a shower for me as a physician? I do when my when my babies were very A little when my son was first born when I came home from work. I would I would change clothes shower that way when I was holding him and hugging him. I wasn't worried about you know, that kind of contact. So it depends on the contact level that you have with the person in your home and what their immune status is, but I would definitely recommend hand hygiene before you interact with them."
98,R8KFjSbbmsg.mp4,"We're going to turn out to an i-team update a queen's Children's Hospital says it seemed a for it seen 40 cases of aware inflammatory syndrome that has a suspected link to covid-19. That's more than triple. The amount of patients the hospital previously reported News 4 investigator reporter Melissa Russo broke the story last week joins us live this afternoon in Murray Hill with an update Melissa. Stefan has more Doctors Hospitals and family members come forward to describe what they see as a new pattern of life-threatening inflammatory disease in children. It's really starting to bend the previously held perception that children do not get very sick from covid-19. When 12 year old Juliette daily got sick and went to a Louisiana hospital with stomach pain. Her. Mom did not suspect coronavirus. Her lips were blue in her arms were cold. Juliet did test positive for covid-19 and her symptoms grew worse, her heart rate started dropping even more. It went from 40 to 2201. They called a code and they did two minutes of CPR on her and thank God. They're able to bring her back. Thankfully Juliette is recovering now, but she's not alone doctors around the world and right here in our area are working urgently to understand a serious new inflammatory syndrome caused by covid-19 in children. We just admitted another to last night. I have six in my Intensive Care Unit right now who fit this criteria, and what's most alarming things that can lead to severe heart and illness at Cohen Children's Hospital in Nassau County. T doctor started counting these cases about a week ago. Dr. James Schneider says he's had 17 cases in his ICU and a total of about 40 children with similar symptoms since the pandemic started enough cases that his hospital is opening a special call center to try to field referrals at other local hospitals. The i-team has confirmed several more cases last night Mount Sinai Hospital put out a warning to parents to Watch out for symptoms like rash vomiting red eyes and lips swollen hands and feet and fever for several days with concerns mounting thousands of leading doctors from around the world joined a virtual meeting Saturday with the CDC and the World Health Organization Now tracking this unusual condition in children. The most part of this is awareness spreading the word. So news shows like your own for real. Ali helping to get the word out there For several days now. I've been asking the city and the state Departments of Health for any information that they have on there so far. They have not been able to provide us with any numbers that could give us a sense of just how widespread this problem is in our area. We're live in Murray Hill Melissa Russo news for New York."
99,D6H4YXoauuQ.mp4,"Hello, this is Pastor painting from the European Centre for disease prevention and control I wanted to say a few words over social media about our recent rapid risk assessments on the coronavirus covid-19 situation in Europe. The situation has evolved extremely rapidly in the past few weeks from a situation of some introductory introduced cases and clusters in Europe to a situation where several countries in Europe are facing.Healthcare pressures and big pressures in their intensive care at the moments. We talked about Northern Italy. We talked about Northeastern France. There are areas in Spain which are very close to being in this situation. There are areas in southern Netherlands, which are really having difficulties with their intensive care capacities, but we're all in the same boat with this situation. If you look at the trajectory of the disease the way it Transmits from person to person through droplets or through direct contact. We see that this is essentially an exponential increase in all of the countries on these logarithmic scales. You see that the trajectory is the same across Europe countries suggest in different phases of evolution of this epidemic. So in our risk assessments, we address the risk for European citizens we go. Cedar that for the general population the risk currently is moderate but for the populations in the high-risk groups the elderly and those with chronic underlying conditions the risk is very high. Currently. We advise European Union member states to take measures immediately these include Community mitigation measures such as social distancing measures and hand hygiene. Gene individual measures that that every single person can take this situation is going to take quite a long time. We're talking about weeks and months. So so people should be prepared for that and we will be updating the risk assessments as we get more information and evidence of this outbreak. Thank you for listening. And please visit our website to check the details of the risk assessments."
100,ex-X0BknXY4.mp4,"Been talking all morning about the progress of reopening business and schools in some cases the lack of join us to break down in real time what the data looks like USA facts President popping McDonald Papi, it's great to have you on the program. You know, we had Steve Ballmer your founder on the program just a now probably about a month ago when we were talking about the disconnect between where the markets were and where the quote unquote real economy was and I wanted to talk and dig into that disconnect for the audience because I think you have some new data and numbers that put it in some context. Right, I would say it's still a bit of a mixed bag. But retail sales are now up above pre-pandemic spending. So that's positive cases are down. So if we look at comparing July and August, we had 1.4 million new cases in July as compared to 1.9 million with 31 states in the wash and Washington DC reporting cases down and and of start ups lately an 18 percent above in August as compared to July so I'm a bit of a mixed bag, but we're starting to see some progress. So Poppy the other piece of this is we've been talking about school re-openings all morning in large part because Bill de Blasio in New York City has now pushed back the school opening what is school openings look like in terms of the data that you now have on this look like around the country The View by the way, always was that you needed schools to be open for the economy to really re-engage and what's so interesting is it seems like the economy has re-engaged even before that necessarily been the case. Right. So we're seeing that with the 225 largest public schools. Most of kids are going back online. So about 10 and a half million of about sixteen point two million children including my own kids in Washington state who are back online. And so we are seeing things like, dr. Gottlieb talked about with restaurants opening before kids are being allowed to go back in person. I think we're probably most cautious when it comes to our youngest children, but as certainly discrepancy there Are you of the view that this this school piece which is so interesting that actually have more kids were able to go to school at school. The economy would do even better than where we are given some like the retail numbers that you were you were alluding to before. That's a great question. Typically what we do at USA faxes. We give people and Empower them with the data and allow them to make their own decisions. And so you've got kids going back online and you see that the retail sales are backup and a lot of that spending is happening Less in restaurants or in services and it's happening more in people who are buying things to enjoy the outdoors or in food sales, right? So how that will be Acted by kids going back to school. We want Americans to look and say is that the right decision and we want you to be able to look by States and see how does the decision my state compared to others? Poppy maybe this is a bit of a meta question. But in an age of misinformation and you're looking at you know, Facebook and Twitter putting in these policies around misinformation There's real questions up here about what the people believe the veracity of information your whole effort your whole, you know Enterprises about trying to put down the facts so that people can see what's going on. But how concerned are you about the the fact that people don't believe the facts Definitely very concerned and USA facts started because we knew it was hard for people to get access to trusted information. And we did as our state of the facts poll in 2019 with the Associated Press in Newark. And we ask people about their trust in local news and cable news in radio as well as in social media and we found that 54% The majority said that they go to social media at least once a day to get information, but only 11 percent. Really trust that platform. So that was the biggest Gap in terms of trust versus use was in social media and USA facts. We believe the facts deserve to be heard and that's why we've become a destination where people can go and see by the numbers were non-partisan not-for-profit organization want to make that data accessible."
101,aGUN2f-6v8U.mp4,"I'm in such perfect shape doctors prescribed vitamin D to the US president as part of his treatment researchers noticed how people sick with covid-19 often had a deficiency. Is this a coincidence? Maybe maybe not this scientist is trying to find out with the launch of a new clinical trial in the UK using Vitamin D supplements. It boosts in eight antiviral immunity in the lining of the lung. And it also down regulates harmful inflammation and this combination of actions suggest that it might be a good candidate for covid-19 vitamin D has long been researched for other conditions and the results often falls short. This latest study from Spain has generated a lot of enthusiasm it found more than 80% of covid patients at One hospital were vitamin D deficient. The problem is they were also more likely to have hypertension and heart disease. Researchers admit that makes it hard to draw any conclusions. So I think there's reason to be skeptical about the value of vitamin D. But I think we have to be open-minded. We're in the middle of a pandemic right? We've got to try stuff about two-thirds of Canadians already get enough vitamin D from natural sources or supplements according to statistics Canada. So we'll taking extra protect you from covid-19. You probably don't need any supplemental vitamin D. You're getting plenty and in my opinion In the wrist would outweigh the benefits this pediatrician says that hasn't stopped parents from thinking they can boost their children's immune systems. I see some kids who are on a thousand units 2000 units and they're more susceptible to Vitamin D. It seems because they end up getting what we call hypercalcemia are peeing too much calcium and end up getting kidney stones and the treatment for too much vitamin D is simple enough. Just stop taking it Vic adobea CBC News, Toronto."
102,sR8vmBnp6qw.mp4,"There's a lot of concern about the spread of coronavirus although covid-19 flu while there is some hype and scaremongering. The reality is that we will all have to change our behaviors for a short period of time firstly we have to take care of our physical health. We all need to exercise caution in our personal hygiene such as regularly washing our hands and using tissues. If you are experiencing any of the symptoms associated with this virus, then follow the government'sAbout what to do do not go to your doctor's surgery Pharmacy or hospital and avoid contact with others in large social Gatherings to reduce the chances of spreading the virus secondly be aware that unscrupulous cyber criminals will be exploiting people's fear. We have already witnessed digital scams that attempt to steal money or infect unsuspecting victims systems with malware nowadays. It seems that medical viruses give rise to the spread of digital viruses. The advice is simple remain alert and take your time. If you receive any coronavirus messages pertaining to be from authorities such as the World Health Organization. Don't trust the link in these types of messages instead use your browser to access any information resources. You are offered directly from a reliable source, and remember you're fishing e-learning as with all challenges remaining calm and thinking before you act is the best approach"
103,IMXgcI1q2fs.mp4,"Here closer to home with Thanksgiving and the start of holiday travel season upon us. A lot of us are wondering what do we do plan the trip to see family and friends or do we stay home with Governor Cuomo just changed New York's travel rules. So we will no longer have that 14-day quarantine list of states instead Travelers arriving in New York will have to quarantine for three days plus take covid test before and after they arrive now if you leave for less than 24 hours or you venture into one of our neighboring states the rules change.Used yet. Well news for Spacey Chang live at LaGuardia Airport to kind of clear things up for a Spacey. We're all ears. Yeah, Natalie, you know if you are okay with taking multiple covid tests, then it could be easier for you to see your family this Thanksgiving. You don't have to quarantine for the 14 days but travel industry experts hope that these new rules will also give tourism a major boost. Inside a cavernous and empty LaGuardia Airport. We saw just a few Travelers like the Millers who are on their way to Miami. We're going to have our masks on and hope for the best New York's mandatory 14 day quarantine policy from covid-19 hotspots has kept tourists away for some people being in quarantine for 14 days isn't the most realistic thing as coronavirus cases Spike Nationwide, including neighboring states Governor Cuomo adopted a new policy. And it's all about testing. Here's how it works. If you're traveling from another state, you must test negative for covid within 3 days of coming to New York and then upon arrival quarantine for three days and get a negative test on the fourth Travelers out of state for less than 24 hours. Do not need to quarantine. But must get a test on day 4 of arrival back in New York. I don't think that the the governor should make it overly onerous and travel from one state to the next. It's not helping the economy. Why not everyone supported the vigorous testing but tourism experts say this could be one way to get people to visit New York again since March 1st, New York state has lost 40 1.6 billion tourism related dollars. I think this opens the door significantly. I think this is provides a lot of clarity without diminishing the safety of New York State residents. Local Health departments are responsible for enforcement upon arriving in New York visitors must fill out a travel form and Health Inspectors will follow up with them. During their visit. I think it's much easier and I think it makes it much easier for everybody else. I mean, I don't want to be home for two weeks. If I'm code-free. It's the smartest thing to quarantine. I would say however, like I understand if people have their lives that they need to get to and just want to take the test. And if you travel from neighboring states like Pennsylvania, New Jersey, Connecticut, you won't be subject to those same rules also states that don't have a lot of covid cases. This all takes effect on Wednesday. We're live from LaGuardia tonight Pei zhi Cheng news for New York."
104,OiW2LurRKxQ.mp4,"The concern with Halloween is that kids are really excited when their trick-or-treating and then they may end up with groups of other children outside their household and in these groups, they wouldn't be able to social distance and then that might increase risk for transmission. I think it's possible. I just think it's going to be really challenging to do that. Especially when kids are excited and part of the excitement of Halloween is really being in the community in a member of care of your community and some will miss out on that. So the lowest risk way to trick-or-treat would be to do it with only members of your household your own family and keep separate from other groups. And then when you do visit other people's houses to trick-or-treat stay a distance like arm's length and then have brief interactions with them the brief. Actions are going to be low risk for transmission. It's really the prolonged face-to-face contact that you want to avoid. And you want to avoid being crowded in large groups. Remember that this is primarily transmitted via the respiratory route. Now, there's theoretical risk from contact, but I think that's very low risk. So I'm not worried about touching candy and and those kind of issues. I think that's very low risk for transmission. So you need a face covering to act as an effective barrier and so the masks that are plastic and that have cutouts those won't work. So you would have to wear a mask a face covering in addition to the costume mask. I have real concerns if it's really feasible to go house to house and really maintain the social distancing with really excitable kids. So one thing to consider this here is to do it at home and you can do Halloween activities at home. Watch a classic Halloween movie with everybody and have nice Halloween foods to share you could do a modified like an Easter egg hunt except for Halloween and hide candy in the backyard and you can really up your game by making it maybe glow-in-the-dark treats that the kids can look for."
105,l411tsjqAms.mp4,"Following the global outbreak of the novel coronavirus covid-19. Social distancing has become a necessary preventive measure to slow the spread of this easily transmitted virus millions of people our quarantine causing many to feel suddenly very isolated and alone. Even during normal circumstances prolong isolation can be harmful. It has been linked to heart disease depression dementia and even impaired immunity social isolation can also exaggerated pre-existing symptoms like anxiety depression and even panic So what can you do to stay connected and healthy while practicing social distancing first take care of your mental physical and psychological well-being while it's important to stay up to date on what's going on around you remember to also focus on the positive. If you have negative thoughts our worries don't ignore them instead try acknowledging and accepting them and then discuss them with someone you trust. Breathing exercises mindfulness meditation and muscle relaxation can also help your mental physical and emotional state exercise exercise is another great way to take care of your physical and mental health while in Social isolation, even though you may not be able to go to the gym find ways to take walks stretch and stay active within your space. Find alternative ways to connect with others. There are many ways to connect with your family friends and others using technology such as video chat text email calling or the various social media platforms. Participating in safe and appropriate social media challenges can also be a fun way to help you feel connected interacting with people using online support groups can provide great opportunities for you to not only talk about how you are feeling but also offer emotional support to others who need help coping with the pandemic stay active long periods of physical and mental inactivity can lead to depression in poor health. Find a project you can do around the house or create a routine of activity. So look forward to each day limit screen time watching TV browsing the internet and playing video games can be great Outlets. The too much screen time is not healthy. Manage your electronics usage and consider setting reasonable limits each day. If your work from home involves using a computer or phone try to get up and look away from your screen periodically. Be mindful of unhealthy coping strategies during times of stress and even boredom. It's easy to cope by turning to food and alcohol. Keep in mind that over eating or drinking too much can lead to unhealthy and harmful habits. If you find yourself turning to food and drink to cope try using other strategies like meditation taking a walk or calling a friend find the good believe it or not. There can actually be benefits to staying home. For instance. If you find yourself with more time on your hands, it can give you an opportunity to begin new projects achieve some of your outstanding goals or even get some much needed rest and sleep. If you are staying home with children or other family members, it can be an opportunity to spend more quality time. I'm together try to stay active healthy and connected with others during this trying time quarantine doesn't have to be unbearable. If you remember to take care of yourself and others during your time at home."
106,TRJLshgHuvQ.mp4,"Didn't you Wallace testing sites continue to pop up around the Midlands? We want to make sure that you understand that what you're being tested for Lauren Thomas spoke with News 19 medical reporter Rosemarie belts. The number of covid-19 cases continues to rise in South Carolina. Do you heck encourage is that people continue to get tested but what tests are available I spoke with. Dr. Rosemarie belts are medical reporter who works as a cardiovascular perfusionist in a covid-19 unit went to concentrate on the Agnostic test before the coronavirus which is the swab test. And then we also have the antibody test and that's going to be an indicator. If you've contracted the virus the swab test which tests for the active covid-19 virus is a long Q-tip that goes up your nose. Dr. Belts says it should be swab for 15 to 20 seconds if you don't comfortable. Yeah, but 15 to 20 seconds. I know we've been talking about that number happy birthday. It's going to probably feel longer than it. It's nothing that you should be afraid. It's not a needle, you know, it's just like I said, it's a little uncomfortable but it's painless as for the antibody test that can be a blood sample, but it's important to do it at the right time. It takes about seven days for the virus to sort of present in the body, but it takes about two weeks for the body to prefer to create antibodies. So if you take that test at a time where if you don't know when you were exposed you could have been Exposed but test negative because your body just hasn't had the time to build up antibodies. Okay, so that that's the confusion with this test. There's still so much that the medical community doesn't know about the virus. But if you're getting tested it's important to ask the right questions, make sure you know what you're getting tested for and don't be afraid to say, you know, these are my symptoms or I don't have symptoms. You know why you want to have the test of just ask questions? No, you're getting tested for and even with all of that still. Will wear a mask and socially distant and Columbia Lauren Tom, it's News 19 w l TX."
107,Mtev28BjTZw.mp4,"There are five main categories of people who are infected with covid-19 one asymptomatic or pre-symptomatic such people have no symptoms at all and most commonly, they don't know if they are infected by covid-19. How much are such a population that is unclear but it is thought there's about 40 percent people of asymptomatic pre-symptomatic are patients who are already diagnosed with covid-19, but they don't have symptoms yet. It means they may develop symptoms in the future. To mild illness the patient has symptoms but has not shortness of breath to spea or abnormal chest Imaging most common symptom is a fever almost 80 to 90% of cases 38 degrees Celsius and more cough is common 70 percent dry cough, but productive cough also possible fatigue almost 70% of cases sore throat malaise headache muscle pain nausea vomiting diarrhea loss of taste and smell. Three moderate illness individuals who show evidence of lower respiratory disease during clinical assessment or Imaging and who have the saturation of oxygen spo2 greater than or equal to 94 percent on room air at sea level dyspnea and shortness of breath is presented for severe illness individuals who have spoke to less than 94% dispute and shortness of breath is presented five critical individuals who have respiratory failure septic shock and or multiple organs. Function patients with certain underlying comorbidities are at a higher risk of progression to severe covid-19. Some of these comorbidities include being 65 years or older having cardiovascular disease chronic lung disease diabetes cancer obesity or chronic kidney disease and is a recipient of immunosuppressive therapy Health Care Providers should monitor such patients closely until clinical recovery is achieved. overweight and obesity also represents another risk factors for covid"
108,QgY_NypBUHg.mp4,"Hi everyone with the growing threats of a coronavirus outbreak here in Utah State leaders say they are ready for the worst a new case in California that is not tied to travel has the CDC extra worried Fox 13's Hailey Higgins is at the State Health Department. Now Haley any signs what an outbreak here could look like Yeah, well, there is some good news the majority of people who get sick about 80% only get mild symptoms, but that could make it easier to spread around Utah because people may not even know that they're sick. Health experts warn covid-19 will likely come to Utah we certainly expect to see it here eventually when it arrives State Health leaders announced the first step mandatory isolation for utahans testing positive for the virus, but if covid-19 becomes widespread doctors say that's when large Gatherings would be canceled including schools and churches people will be encouraged to stay home. They said just start thinking through like oh this is Life might be like if there is widespread covid-19 in Utah covid-19 looks a lot like the flu with a cough and a fever doctors say most healthy people who get the virus will recover without problems children are particularly resistant the elderly and those with compromised immune systems are most at risk of having complications. We expect it to come but the severity appears to be quite low. So what can you do right now? Well doctors say it's really good to practice good health hygiene. That means washing your hands regularly covering your cough. And if you are sick, you need to stay home reporting live in Salt Lake City Hailey Higgins Fox 13, News, Utah."
